Hit,Title,Artist,Featuring,Artist_Feat
0,Untouched,The Veronicas,0,The Veronicas
0,If Today Was Your Last Day,Nickelback,0,Nickelback
0,Throw It in the Bag,Fabolous featuring The-Dream,1,Fabolous 
0,Love Drunk,Boys Like Girls,0,Boys Like Girls
0,I Love College,Asher Roth,0,Asher Roth
0,If U Seek Amy,Britney Spears,0,Britney Spears
0,Big Green Tractor,Jason Aldean,0,Jason Aldean
0,White Horse,Taylor Swift,0,Taylor Swift
0,21 Guns,Green Day,0,Green Day
0,Turn My Swag On,Soulja Boy Tell 'Em,0,Soulja Boy Tell 'Em
0,Rockin' That Thang,The-Dream,0,The-Dream
0,Chicken Fried,Zac Brown Band,0,Zac Brown Band
0,Diva,Beyoncé,0,Beyoncé
0,Replay,Iyaz,0,Iyaz
0,Then,Brad Paisley,0,Brad Paisley
0,Her Diamonds,Rob Thomas,0,Rob Thomas
0,How Do You Sleep?,Jesse McCartney featuring Ludacris,1,Jesse McCartney 
0,3,Britney Spears,0,Britney Spears
0,Forever,"Drake featuring Kanye West, Lil Wayne and Eminem",1,Drake 
0,One Time,Justin Bieber,0,Justin Bieber
0,I Run to You,Lady Antebellum,0,Lady Antebellum
0,I Do Not Hook Up,Kelly Clarkson,0,Kelly Clarkson
0,Green Light,John Legend featuring André 3000,1,John Legend 
0,People Are Crazy,Billy Currington,0,Billy Currington
0,Whatever It Is,Zac Brown Band,0,Zac Brown Band
0,Already Gone,Kelly Clarkson,0,Kelly Clarkson
0,Goodbye,Kristinia DeBarge,0,Kristinia DeBarge
0,Say Hey (I Love You),Michael Franti & Spearhead featuring Cherine Anderson,1,Michael Franti & Spearhead 
0,Pop Champagne,Jim Jones featuring Ron Browz and Juelz Santana,1,Jim Jones 
0,Pretty Wings,Maxwell,0,Maxwell
0,Never Say Never,The Fray,0,The Fray
1,Tik Tok,Kesha,0,Kesha
1,Need You Now,Lady Antebellum,0,Lady Antebellum
1,"Hey, Soul Sister",Train,0,Train
1,California Gurls,Katy Perry featuring Snoop Dogg,1,Katy Perry 
1,OMG,Usher featuring will.i.am,1,Usher 
1,Airplanes,B.o.B featuring Hayley Williams,1,B.o.B 
1,Love the Way You Lie,Eminem featuring Rihanna,1,Eminem 
1,Bad Romance,Lady Gaga,0,Lady Gaga
1,Dynamite,Taio Cruz,0,Taio Cruz
1,Break Your Heart,Taio Cruz featuring Ludacris,1,Taio Cruz 
0,Nothin' on You,B.o.B featuring Bruno Mars,1,B.o.B 
0,I Like It,Enrique Iglesias featuring Pitbull,1,Enrique Iglesias 
0,BedRock,Young Money featuring Lloyd,1,Young Money 
0,In My Head,Jason Derulo,0,Jason Derulo
0,Rude Boy,Rihanna,0,Rihanna
0,Telephone,Lady Gaga featuring Beyoncé,1,Lady Gaga 
0,Teenage Dream,Katy Perry,0,Katy Perry
0,Just the Way You Are,Bruno Mars,0,Bruno Mars
0,Cooler Than Me,Mike Posner,0,Mike Posner
0,Imma Be,The Black Eyed Peas,0,The Black Eyed Peas
0,DJ Got Us Fallin' in Love,Usher featuring Pitbull,1,Usher 
0,Billionaire,Travie McCoy featuring Bruno Mars,1,Travie McCoy 
0,Not Afraid,Eminem,0,Eminem
0,Sexy Bitch,David Guetta featuring Akon,1,David Guetta 
0,Breakeven,The Script,0,The Script
0,Your Love Is My Drug,Kesha,0,Kesha
0,Say Aah,Trey Songz featuring Fabolous,1,Trey Songz 
0,Find Your Love,Drake,0,Drake
0,Alejandro,Lady Gaga,0,Lady Gaga
0,Ridin' Solo,Jason Derulo,0,Jason Derulo
0,Just a Dream,Nelly,0,Nelly
0,How Low,Ludacris,0,Ludacris
0,Like a G6,Far East Movement featuring The Cataracs and Dev,1,Far East Movement 
0,Carry Out,Timbaland featuring Justin Timberlake,1,Timbaland 
0,Haven't Met You Yet,Michael Bublé,0,Michael Bublé
0,Club Can't Handle Me,Flo Rida featuring David Guetta,1,Flo Rida 
0,Bulletproof,La Roux,0,La Roux
0,Baby,Justin Bieber featuring Ludacris,1,Justin Bieber 
0,Whataya Want from Me,Adam Lambert,0,Adam Lambert
0,Mine,Taylor Swift,0,Taylor Swift
0,Only Girl (In the World),Rihanna,0,Rihanna
0,Live Like We're Dying,Kris Allen,0,Kris Allen
0,Hard,Rihanna featuring Jeezy,1,Rihanna 
0,Young Forever,Jay-Z featuring Mr Hudson,1,Jay-Z 
0,Blah Blah Blah,Kesha featuring 3OH!3,1,Kesha 
0,Bottoms Up,Trey Songz featuring Nicki Minaj,1,Trey Songz 
0,Do You Remember,Jay Sean featuring Sean Paul and Lil Jon,1,Jay Sean 
0,All the Right Moves,OneRepublic,0,OneRepublic
0,According to You,Orianthi,0,Orianthi
0,My Chick Bad,Ludacris featuring Nicki Minaj,1,Ludacris 
0,Meet Me Halfway,The Black Eyed Peas,0,The Black Eyed Peas
0,Take It Off,Kesha,0,Kesha
0,Over,Drake,0,Drake
0,Animal,Neon Trees,0,Neon Trees
0,Misery,Maroon 5,0,Maroon 5
0,Magic,B.o.B featuring Rivers Cuomo,1,B.o.B 
0,Tie Me Down,New Boyz featuring Ray J,1,New Boyz 
0,Your Love,Nicki Minaj,0,Nicki Minaj
0,Deuces,Chris Brown featuring Tyga and Kevin McCall,1,Chris Brown 
0,Impossible,Shontelle,0,Shontelle
0,Two Is Better Than One,Boys Like Girls featuring Taylor Swift,1,Boys Like Girls 
0,My First Kiss,3OH!3 featuring Kesha,1,3OH!3 
0,Rock That Body,The Black Eyed Peas,0,The Black Eyed Peas
0,Secrets,OneRepublic,0,OneRepublic
0,Naturally,Selena Gomez & the Scene,0,Selena Gomez & the Scene
0,Un-Thinkable (I'm Ready),Alicia Keys,0,Alicia Keys
0,All I Do Is Win,"DJ Khaled featuring T-Pain, Ludacris, Snoop Dogg and Rick Ross",1,DJ Khaled 
0,I Made It (Cash Money Heroes),"Kevin Rudolf featuring Birdman, Jay Sean and Lil Wayne",1,Kevin Rudolf 
0,Stuck Like Glue,Sugarland,0,Sugarland
0,Hey Daddy (Daddy's Home),Usher featuring Plies,1,Usher 
0,There Goes My Baby,Usher,0,Usher
0,Today Was a Fairytale,Taylor Swift,0,Taylor Swift
0,Say Something,Timbaland featuring Drake,1,Timbaland 
0,Undo It,Carrie Underwood,0,Carrie Underwood
0,Eenie Meenie,Sean Kingston and Justin Bieber,0,Sean Kingston and Justin Bieber
0,Right Above It,Lil Wayne featuring Drake,1,Lil Wayne 
0,The House That Built Me,Miranda Lambert,0,Miranda Lambert
0,If I Die Young,The Band Perry,0,The Band Perry
0,The Only Exception,Paramore,0,Paramore
0,American Honey,Lady Antebellum,0,Lady Antebellum
0,King of Anything,Sara Bareilles,0,Sara Bareilles
0,Life After You,Daughtry,0,Daughtry
0,Smile,Uncle Kracker,0,Uncle Kracker
0,Teach Me How to Dougie,Cali Swag District,0,Cali Swag District
0,Try Sleeping with a Broken Heart,Alicia Keys,0,Alicia Keys
0,"Lover, Lover",Jerrod Niemann,0,Jerrod Niemann
1,Rolling in the Deep,Adele,0,Adele
1,Party Rock Anthem,LMFAO featuring Lauren Bennett and GoonRock,1,LMFAO 
1,Firework,Katy Perry,0,Katy Perry
1,E.T.,Katy Perry featuring Kanye West,1,Katy Perry 
1,Give Me Everything,"Pitbull featuring Ne-Yo, Afrojack and Nayer",1,Pitbull 
1,Grenade,Bruno Mars,0,Bruno Mars
1,F**K You (Forget You),CeeLo Green,0,CeeLo Green
1,Super Bass,Nicki Minaj,0,Nicki Minaj
1,Moves like Jagger,Maroon 5 featuring Christina Aguilera,1,Maroon 5 
1,Just Can't Get Enough,The Black Eyed Peas,0,The Black Eyed Peas
0,On the Floor,Jennifer Lopez featuring Pitbull,1,Jennifer Lopez 
0,S&M,Rihanna,0,Rihanna
0,Pumped Up Kicks,Foster the People,0,Foster the People
0,Last Friday Night (T.G.I.F.),Katy Perry,0,Katy Perry
0,Tonight (I'm Lovin' You),Enrique Iglesias featuring Ludacris and DJ Frank E,1,Enrique Iglesias 
0,Raise Your Glass,Pink,0,Pink
0,Born This Way,Lady Gaga,0,Lady Gaga
0,F**kin' Perfect,Pink,0,Pink
0,What's My Name?,Rihanna featuring Drake,1,Rihanna 
0,Look at Me Now,Chris Brown featuring Lil Wayne and Busta Rhymes,1,Chris Brown 
0,Down on Me,Jeremih featuring 50 Cent,1,Jeremih 
0,How to Love,Lil Wayne,0,Lil Wayne
0,Someone Like You,Adele,0,Adele
0,Good Life,OneRepublic,0,OneRepublic
0,The Lazy Song,Bruno Mars,0,Bruno Mars
0,Till the World Ends,Britney Spears,0,Britney Spears
0,The Show Goes On,Lupe Fiasco,0,Lupe Fiasco
0,The Edge of Glory,Lady Gaga,0,Lady Gaga
0,We R Who We R,Kesha,0,Kesha
0,Black and Yellow,Wiz Khalifa,0,Wiz Khalifa
0,Tonight Tonight,Hot Chelle Rae,0,Hot Chelle Rae
0,Blow,Kesha,0,Kesha
0,Lighters,Bad Meets Evil featuring Bruno Mars,1,Bad Meets Evil 
0,Stereo Hearts,Gym Class Heroes featuring Adam Levine,1,Gym Class Heroes 
0,The Time (Dirty Bit),The Black Eyed Peas,0,The Black Eyed Peas
0,Coming Home,Diddy – Dirty Money featuring Skylar Grey,1,Diddy – Dirty Money 
0,Hey Baby (Drop It to the Floor),Pitbull featuring T-Pain,1,Pitbull 
0,6 Foot 7 Foot,Lil Wayne featuring Cory Gunz,1,Lil Wayne 
0,Just a Kiss,Lady Antebellum,0,Lady Antebellum
0,Dirt Road Anthem,Jason Aldean,0,Jason Aldean
0,No Hands,Waka Flocka Flame featuring Wale and Roscoe Dash,1,Waka Flocka Flame 
0,I Wanna Go,Britney Spears,0,Britney Spears
0,I'm on One,"DJ Khaled featuring Drake, Rick Ross and Lil Wayne",1,DJ Khaled 
0,You Make Me Feel...,Cobra Starship featuring Sabi,1,Cobra Starship 
0,Yeah 3x,Chris Brown,0,Chris Brown
0,Moment 4 Life,Nicki Minaj featuring Drake,1,Nicki Minaj 
0,I Need a Doctor,Dr. Dre featuring Eminem and Skylar Grey,1,Dr. Dre 
0,Motivation,Kelly Rowland featuring Lil Wayne,1,Kelly Rowland 
0,Stereo Love,Edward Maya featuring Vika Jigulina,1,Edward Maya 
0,Jar of Hearts,Christina Perri,0,Christina Perri
0,Roll Up,Wiz Khalifa,0,Wiz Khalifa
0,Sexy and I Know It,LMFAO,0,LMFAO
0,Rocketeer,Far East Movement featuring Ryan Tedder,1,Far East Movement 
0,All of the Lights,Kanye West,0,Kanye West
0,Hold It Against Me,Britney Spears,0,Britney Spears
0,More,Usher,0,Usher
0,What the Hell,Avril Lavigne,0,Avril Lavigne
0,Written in the Stars,Tinie Tempah featuring Eric Turner,1,Tinie Tempah 
0,For the First Time,The Script,0,The Script
0,Honey Bee,Blake Shelton,0,Blake Shelton
0,Don't You Wanna Stay,Jason Aldean featuring Kelly Clarkson,1,Jason Aldean 
0,We Found Love,Rihanna featuring Calvin Harris,1,Rihanna 
0,Pretty Girl Rock,Keri Hilson,0,Keri Hilson
0,Yoü and I,Lady Gaga,0,Lady Gaga
0,Without You,David Guetta featuring Usher,1,David Guetta 
0,Back to December,Taylor Swift,0,Taylor Swift
0,Crazy Girl,Eli Young Band,0,Eli Young Band
0,Cheers (Drink to That),Rihanna,0,Rihanna
0,Who Says,Selena Gomez & the Scene,0,Selena Gomez & the Scene
0,Barefoot Blue Jean Night,Jake Owen,0,Jake Owen
0,Knee Deep,Zac Brown Band featuring Jimmy Buffett,1,Zac Brown Band 
0,Country Girl (Shake It for Me),Luke Bryan,0,Luke Bryan
0,Remind Me,Brad Paisley and Carrie Underwood,0,Brad Paisley and Carrie Underwood
0,In the Dark,Dev,0,Dev
0,Backseat,New Boyz featuring The Cataracs and Dev,1,New Boyz 
0,Headlines,Drake,0,Drake
0,Best Thing I Never Had,Beyoncé,0,Beyoncé
0,Don't Wanna Go Home,Jason Derulo,0,Jason Derulo
0,Where Them Girls At,David Guetta featuring Flo Rida and Nicki Minaj,1,David Guetta 
0,She Ain't You,Chris Brown,0,Chris Brown
0,Take a Back Road,Rodney Atkins,0,Rodney Atkins
0,Please Don't Go,Mike Posner,0,Mike Posner
0,Sure Thing,Miguel,0,Miguel
0,Price Tag,Jessie J featuring B.o.B,1,Jessie J 
0,God Gave Me You,Blake Shelton,0,Blake Shelton
0,She Will,Lil Wayne featuring Drake,1,Lil Wayne 
0,Are You Gonna Kiss Me or Not,Thompson Square,0,Thompson Square
0,You and Tequila,Kenny Chesney featuring Grace Potter,1,Kenny Chesney 
0,Colder Weather,Zac Brown Band,0,Zac Brown Band
0,My Last,Big Sean featuring Chris Brown,1,Big Sean 
1,Somebody That I Used to Know,Gotye featuring Kimbra,1,Gotye 
1,Call Me Maybe,Carly Rae Jepsen,0,Carly Rae Jepsen
1,We Are Young,Fun featuring Janelle Monáe,1,Fun 
1,Payphone,Maroon 5 featuring Wiz Khalifa,1,Maroon 5 
1,Lights,Ellie Goulding,0,Ellie Goulding
1,Glad You Came,The Wanted,0,The Wanted
1,Stronger (What Doesn't Kill You),Kelly Clarkson,0,Kelly Clarkson
1,Starships,Nicki Minaj,0,Nicki Minaj
1,What Makes You Beautiful,One Direction,0,One Direction
0,Wild Ones,Flo Rida featuring Sia,1,Flo Rida 
0,Set Fire to the Rain,Adele,0,Adele
0,Some Nights,Fun,0,Fun
0,Wide Awake,Katy Perry,0,Katy Perry
0,Good Feeling,Flo Rida,0,Flo Rida
0,Whistle,Flo Rida,0,Flo Rida
0,One More Night,Maroon 5,0,Maroon 5
0,Drive By,Train,0,Train
0,The Motto,Drake featuring Lil Wayne,1,Drake 
0,Where Have You Been,Rihanna,0,Rihanna
0,Everybody Talks,Neon Trees,0,Neon Trees
0,Take Care,Drake featuring Rihanna,1,Drake 
0,Titanium,David Guetta featuring Sia,1,David Guetta 
0,I Won't Give Up,Jason Mraz,0,Jason Mraz
0,It Will Rain,Bruno Mars,0,Bruno Mars
0,Mercy,"Kanye West, Big Sean, Pusha T and 2 Chainz",0,"Kanye West, Big Sean, Pusha T and 2 Chainz"
0,Boyfriend,Justin Bieber,0,Justin Bieber
0,Too Close,Alex Clare,0,Alex Clare
0,Part of Me,Katy Perry,0,Katy Perry
0,"Young, Wild & Free",Snoop Dogg and Wiz Khalifa featuring Bruno Mars,1,Snoop Dogg and Wiz Khalifa 
0,We Are Never Ever Getting Back Together,Taylor Swift,0,Taylor Swift
0,As Long as You Love Me,Justin Bieber featuring Big Sean,1,Justin Bieber 
0,Turn Me On,David Guetta featuring Nicki Minaj,1,David Guetta 
0,Blow Me (One Last Kiss),Pink,0,Pink
0,Good Time,Owl City and Carly Rae Jepsen,0,Owl City and Carly Rae Jepsen
0,Give Your Heart a Break,Demi Lovato,0,Demi Lovato
0,Niggas in Paris,Jay-Z and Kanye West,0,Jay-Z and Kanye West
0,The One That Got Away,Katy Perry,0,Katy Perry
0,Feel So Close,Calvin Harris,0,Calvin Harris
0,Someone like You,Adele,0,Adele
0,Scream,Usher,0,Usher
0,Rack City,Tyga,0,Tyga
0,Domino,Jessie J,0,Jessie J
0,Gangnam Style,Psy,0,Psy
0,International Love,Pitbull featuring Chris Brown,1,Pitbull 
0,Home,Phillip Phillips,0,Phillip Phillips
0,Ass Back Home,Gym Class Heroes featuring Neon Hitch,1,Gym Class Heroes 
0,Wanted,Hunter Hayes,0,Hunter Hayes
0,Drunk on You,Luke Bryan,0,Luke Bryan
0,No Lie,2 Chainz featuring Drake,1,2 Chainz 
0,Want U Back,Cher Lloyd,0,Cher Lloyd
0,Don't Wake Me Up,Chris Brown,0,Chris Brown
0,Dance (A$$),Big Sean featuring Nicki Minaj,1,Big Sean 
0,Springsteen,Eric Church,0,Eric Church
0,Brokenhearted,Karmin,0,Karmin
0,Not Over You,Gavin DeGraw,0,Gavin DeGraw
0,Back in Time,Pitbull,0,Pitbull
0,Work Out,J. Cole,0,J. Cole
0,Rumour Has It,Adele,0,Adele
0,Let's Go,Calvin Harris featuring Ne-Yo,1,Calvin Harris 
0,Good Girl,Carrie Underwood,0,Carrie Underwood
0,Pontoon,Little Big Town,0,Little Big Town
0,Ho Hey,The Lumineers,0,The Lumineers
0,Paradise,Coldplay,0,Coldplay
0,Blown Away,Carrie Underwood,0,Carrie Underwood
0,Climax,Usher,0,Usher
0,"Work Hard, Play Hard",Wiz Khalifa,0,Wiz Khalifa
0,Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,0,Ne-Yo
0,Pound the Alarm,Nicki Minaj,0,Nicki Minaj
0,Come Over,Kenny Chesney,0,Kenny Chesney
0,Heart Attack,Trey Songz,0,Trey Songz
0,Drank in My Cup,Kirko Bangz,0,Kirko Bangz
0,Birthday Cake,Rihanna featuring Chris Brown,1,Rihanna 
0,So Good,B.o.B,0,B.o.B
0,50 Ways to Say Goodbye,Train,0,Train
0,Red Solo Cup,Toby Keith,0,Toby Keith
0,Love You like a Love Song,Selena Gomez & the Scene,0,Selena Gomez & the Scene
0,Turn Up the Music,Chris Brown,0,Chris Brown
0,Die Young,Kesha,0,Kesha
0,5 O'Clock,T-Pain featuring Wiz Khalifa and Lily Allen,1,T-Pain 
0,A Thousand Years,Christina Perri,0,Christina Perri
0,Take a Little Ride,Jason Aldean,0,Jason Aldean
0,You da One,Rihanna,0,Rihanna
0,We Run the Night,Havana Brown featuring Pitbull,1,Havana Brown 
0,It's Time,Imagine Dragons,0,Imagine Dragons
0,Cashin' Out,Cash Out,0,Cash Out
0,I Don't Want This Night to End,Luke Bryan,0,Luke Bryan
0,Diamonds,Rihanna,0,Rihanna
0,Hard to Love,Lee Brice,0,Lee Brice
0,Somethin' 'Bout a Truck,Kip Moore,0,Kip Moore
0,Adorn,Miguel,0,Miguel
0,Fly Over States,Jason Aldean,0,Jason Aldean
0,Even If It Breaks Your Heart,Eli Young Band,0,Eli Young Band
0,Burn It Down,Linkin Park,0,Linkin Park
1,Thrift Shop,Macklemore & Ryan Lewis featuring Wanz,1,Macklemore & Ryan Lewis 
1,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams,1,Robin Thicke 
1,Radioactive,Imagine Dragons,0,Imagine Dragons
1,Harlem Shake,Baauer,0,Baauer
1,Can't Hold Us,Macklemore & Ryan Lewis featuring Ray Dalton,1,Macklemore & Ryan Lewis 
1,Mirrors,Justin Timberlake,0,Justin Timberlake
1,Just Give Me a Reason,Pink featuring Nate Ruess,1,Pink 
1,When I Was Your Man,Bruno Mars,0,Bruno Mars
1,Cruise,Florida Georgia Line featuring Nelly,1,Florida Georgia Line 
1,Roar,Katy Perry,0,Katy Perry
0,Locked Out of Heaven,Bruno Mars,0,Bruno Mars
0,Stay,Rihanna featuring Mikky Ekko,1,Rihanna 
0,Get Lucky,Daft Punk featuring Pharrell Williams,1,Daft Punk 
0,Royals,Lorde,0,Lorde
0,I Knew You Were Trouble,Taylor Swift,0,Taylor Swift
0,We Can't Stop,Miley Cyrus,0,Miley Cyrus
0,Wrecking Ball,Miley Cyrus,0,Miley Cyrus
0,Wake Me Up,Avicii,0,Avicii
0,Suit & Tie,Justin Timberlake featuring Jay-Z,1,Justin Timberlake 
0,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0,Anna Kendrick
0,Holy Grail,Jay-Z featuring Justin Timberlake,1,Jay-Z 
0,Scream & Shout,will.i.am featuring Britney Spears,1,will.i.am 
0,Clarity,Zedd featuring Foxes,1,Zedd 
0,Sail,Awolnation,0,Awolnation
0,Don't You Worry Child,Swedish House Mafia featuring John Martin,1,Swedish House Mafia 
0,I Love It,Icona Pop featuring Charli XCX,1,Icona Pop 
0,Safe and Sound,Capital Cities,0,Capital Cities
0,Treasure,Bruno Mars,0,Bruno Mars
0,The Way,Ariana Grande featuring Mac Miller,1,Ariana Grande 
0,Started from the Bottom,Drake,0,Drake
0,Come & Get It,Selena Gomez,0,Selena Gomez
0,"Hold On, We're Going Home",Drake featuring Majid Jordan,1,Drake 
0,Daylight,Maroon 5,0,Maroon 5
0,Feel This Moment,Pitbull featuring Christina Aguilera,1,Pitbull 
0,Applause,Lady Gaga,0,Lady Gaga
0,Love Me,Lil Wayne featuring Drake and Future,1,Lil Wayne 
0,My Songs Know What You Did in the Dark (Light Em Up),Fall Out Boy,0,Fall Out Boy
0,Fuckin' Problems,"ASAP Rocky featuring Drake, 2 Chainz and Kendrick Lamar",1,ASAP Rocky 
0,Beauty and a Beat,Justin Bieber featuring Nicki Minaj,1,Justin Bieber 
0,Same Love,Macklemore & Ryan Lewis featuring Mary Lambert,1,Macklemore & Ryan Lewis 
0,Sweet Nothing,Calvin Harris featuring Florence Welch,1,Calvin Harris 
0,Summertime Sadness,Lana Del Rey and Cédric Gervais,0,Lana Del Rey and Cédric Gervais
0,Power Trip,J. Cole featuring Miguel,1,J. Cole 
0,Girl on Fire,Alicia Keys featuring Nicki Minaj,1,Alicia Keys 
0,Heart Attack,Demi Lovato,0,Demi Lovato
0,Love Somebody,Maroon 5,0,Maroon 5
0,I Will Wait,Mumford & Sons,0,Mumford & Sons
0,Try,Pink,0,Pink
0,Wagon Wheel,Darius Rucker,0,Darius Rucker
0,I Need Your Love,Calvin Harris featuring Ellie Goulding,1,Calvin Harris 
0,Bad,Wale featuring Tiara Thomas or Rihanna,1,Wale 
0,Boys 'Round Here,Blake Shelton featuring Pistol Annies and Friends,1,Blake Shelton 
0,"Gone, Gone, Gone",Phillip Phillips,0,Phillip Phillips
0,Demons,Imagine Dragons,0,Imagine Dragons
0,Counting Stars,OneRepublic,0,OneRepublic
0,I Cry,Flo Rida,0,Flo Rida
0,Little Talks,Of Monsters and Men,0,Of Monsters and Men
0,The Other Side,Jason Derulo,0,Jason Derulo
0,Berzerk,Eminem,0,Eminem
0,Catch My Breath,Kelly Clarkson,0,Kelly Clarkson
0,Crash My Party,Luke Bryan,0,Luke Bryan
0,Pour It Up,Rihanna,0,Rihanna
0,22,Taylor Swift,0,Taylor Swift
0,I Want Crazy,Hunter Hayes,0,Hunter Hayes
0,The Fox (What Does the Fox Say?),Ylvis,0,Ylvis
0,Best Song Ever,One Direction,0,One Direction
0,The A Team,Ed Sheeran,0,Ed Sheeran
0,Carry On,Fun,0,Fun
0,Highway Don't Care,Tim McGraw featuring Taylor Swift and Keith Urban,1,Tim McGraw 
0,That's My Kind of Night,Luke Bryan,0,Luke Bryan
0,Swimming Pools (Drank),Kendrick Lamar,0,Kendrick Lamar
0,Sure Be Cool If You Did,Blake Shelton,0,Blake Shelton
0,#Beautiful,Mariah Carey featuring Miguel,1,Mariah Carey 
0,Troublemaker,Olly Murs featuring Flo Rida,1,Olly Murs 
0,Body Party,Ciara,0,Ciara
0,Hall of Fame,The Script featuring will.i.am,1,The Script 
0,U.O.E.N.O.,Rocko featuring Future and Rick Ross,1,Rocko 
0,Next to Me,Emeli Sandé,0,Emeli Sandé
0,Mama's Broken Heart,Miranda Lambert,0,Miranda Lambert
0,It Goes Like This,Thomas Rhett,0,Thomas Rhett
0,Bugatti,Ace Hood featuring Future and Rick Ross,1,Ace Hood 
0,Downtown,Lady Antebellum,0,Lady Antebellum
0,Get Your Shine On,Florida Georgia Line,0,Florida Georgia Line
0,#thatPower,will.i.am featuring Justin Bieber,1,will.i.am 
0,Brave,Sara Bareilles,0,Sara Bareilles
0,Let Her Go,Passenger,0,Passenger
0,Runnin' Outta Moonlight,Randy Houser,0,Randy Houser
0,I'm Different,2 Chainz,0,2 Chainz
0,Still Into You,Paramore,0,Paramore
1,Happy,Pharrell Williams,0,Pharrell Williams
1,Dark Horse,Katy Perry featuring Juicy J,1,Katy Perry 
1,All of Me,John Legend,0,John Legend
1,Fancy,Iggy Azalea featuring Charli XCX,1,Iggy Azalea 
1,Talk Dirty,Jason Derulo featuring 2 Chainz,1,Jason Derulo 
1,Rude,Magic!,0,Magic!
1,All About That Bass,Meghan Trainor,0,Meghan Trainor
1,Problem,Ariana Grande featuring Iggy Azalea,1,Ariana Grande 
1,Stay with Me,Sam Smith,0,Sam Smith
0,Timber,Pitbull featuring Kesha,1,Pitbull 
0,Pompeii,Bastille,0,Bastille
0,Shake It Off,Taylor Swift,0,Taylor Swift
0,Am I Wrong,Nico & Vinz,0,Nico & Vinz
0,Turn Down for What,DJ Snake and Lil Jon,0,DJ Snake and Lil Jon
0,The Monster,Eminem featuring Rihanna,1,Eminem 
0,Say Something,A Great Big World and Christina Aguilera,0,A Great Big World and Christina Aguilera
0,Team,Lorde,0,Lorde
0,Let It Go,Idina Menzel,0,Idina Menzel
0,Story of My Life,One Direction,0,One Direction
0,Chandelier,Sia,0,Sia
0,Black Widow,Iggy Azalea featuring Rita Ora,1,Iggy Azalea 
0,Bang Bang,"Jessie J, Ariana Grande and Nicki Minaj",0,"Jessie J, Ariana Grande and Nicki Minaj"
0,Latch,Disclosure featuring Sam Smith,1,Disclosure 
0,Maps,Maroon 5,0,Maroon 5
0,Loyal,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,1,Chris Brown 
0,Best Day of My Life,American Authors,0,American Authors
0,Habits (Stay High),Tove Lo,0,Tove Lo
0,Summer,Calvin Harris,0,Calvin Harris
0,Boom Clap,Charli XCX,0,Charli XCX
0,Drunk in Love,Beyoncé featuring Jay-Z,1,Beyoncé 
0,Anaconda,Nicki Minaj,0,Nicki Minaj
0,Break Free,Ariana Grande featuring Zedd,1,Ariana Grande 
0,Bailando,Enrique Iglesias featuring Descemer Bueno and Gente de Zona,1,Enrique Iglesias 
0,Burn,Ellie Goulding,0,Ellie Goulding
0,Wiggle,Jason Derulo featuring Snoop Dogg,1,Jason Derulo 
0,Rather Be,Clean Bandit featuring Jess Glynne,1,Clean Bandit 
0,Don't Tell 'Em,Jeremih featuring YG,1,Jeremih 
0,Show Me,Kid Ink featuring Chris Brown,1,Kid Ink 
0,Not a Bad Thing,Justin Timberlake,0,Justin Timberlake
0,Ain't It Fun,Paramore,0,Paramore
0,The Man,Aloe Blacc,0,Aloe Blacc
0,This Is How We Roll,Florida Georgia Line featuring Luke Bryan,1,Florida Georgia Line 
0,Classic,MKTO,0,MKTO
0,A Sky Full of Stars,Coldplay,0,Coldplay
0,Don't,Ed Sheeran,0,Ed Sheeran
0,Na Na,Trey Songz,0,Trey Songz
0,Hot Boy,Bobby Shmurda,0,Bobby Shmurda
0,Sing,Ed Sheeran,0,Ed Sheeran
0,My Hitta,YG featuring Jeezy and Rich Homie Quan,1,YG 
0,Cool Kids,Echosmith,0,Echosmith
0,Hey Brother,Avicii,0,Avicii
0,Trumpets,Jason Derulo,0,Jason Derulo
0,Animals,Maroon 5,0,Maroon 5
0,Burnin' It Down,Jason Aldean,0,Jason Aldean
0,Play It Again,Luke Bryan,0,Luke Bryan
0,2 On,Tinashe featuring ScHoolboy Q,1,Tinashe 
0,Dirt,Florida Georgia Line,0,Florida Georgia Line
0,Love Runs Out,OneRepublic,0,OneRepublic
0,Bottoms Up,Brantley Gilbert,0,Brantley Gilbert
0,Shower,Becky G,0,Becky G
0,Me and My Broken Heart,Rixton,0,Rixton
0,Animals,Martin Garrix,0,Martin Garrix
0,Lifestyle,Rich Gang featuring Young Thug and Rich Homie Quan,1,Rich Gang 
0,American Kids,Kenny Chesney,0,Kenny Chesney
