Hit,Title,Artist,Featuring,Artist_Feat,lookup,available_markets,release_date,total_followers,genres,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
0,Scars,Papa Roach,0,Papa Roach,Scars Papa Roach,182.0,2004-01-01,4579799.0,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",72.0,0.0875,0.455,208199.0,0.929,0.0,11.0,0.226,-3.295,0.0494,89.782,4.0,0.484
0,Feel Good Inc.,Gorillaz,0,Gorillaz,Feel Good Inc. Gorillaz,168.0,2005-05-23,9825802.0,['alternative hip hop'],81.0,0.00836,0.818,222640.0,0.705,0.00233,6.0,0.613,-6.679,0.177,138.559,4.0,0.772
0,Let Me Go,3 Doors Down,0,3 Doors Down,Let Me Go 3 Doors Down,177.0,2012-01-01,3918603.0,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",71.0,0.0181,0.478,243053.0,0.863,0.0,1.0,0.111,-4.914,0.0387,92.004,4.0,0.491
0,Holiday,Green Day,0,Green Day,Holiday Green Day,181.0,2005-03-30,13697084.0,"['permanent wave', 'punk']",80.0,0.000138,0.538,233027.0,0.884,0.0,8.0,0.466,-3.251,0.031,146.511,4.0,0.736
0,"Sugar, We're Goin Down",Fall Out Boy,0,Fall Out Boy,"Sugar, We're Goin Down Fall Out Boy",180.0,2005-05-03,9722798.0,"['emo', 'modern rock']",79.0,0.00579,0.494,229093.0,0.842,0.0,7.0,0.122,-4.784,0.0843,162.011,4.0,0.574
0,Grind with Me,Pretty Ricky,0,Pretty Ricky,Grind with Me Pretty Ricky,183.0,2005-05-17,1500156.0,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'miami hip hop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",57.0,0.000204,0.7,237733.0,0.538,0.0,1.0,0.105,-5.952,0.045,136.518,4.0,0.189
0,Run It!,Chris Brown featuring Juelz Santana,1,Chris Brown ,Run It! Chris Brown ,184.0,2005,18173189.0,"['dance pop', 'r&b']",90.0,0.0246,0.846,229867.0,0.482,0.0,1.0,0.393,-6.721,0.129,100.969,4.0,0.212
0,Photograph,Nickelback,0,Nickelback,Photograph Nickelback,171.0,2005-09-26,6057364.0,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",77.0,0.000932,0.515,258920.0,0.876,0.000166,8.0,0.136,-3.756,0.0292,145.916,4.0,0.385
0,Lonely,Akon,0,Akon,Lonely Akon,184.0,2005-01-01,3554929.0,['dance pop'],81.0,0.339,0.634,235800.0,0.526,0.0,5.0,0.257,-7.881,0.0333,90.087,4.0,0.623
0,Collide,Howie Day,0,Howie Day,Collide Howie Day,128.0,2003,314719.0,"['acoustic pop', 'neo mellow', 'pop rock']",55.0,0.222,0.636,249120.0,0.625,5.35e-05,11.0,0.119,-7.895,0.0277,93.931,4.0,0.342
0,Wake Me Up When September Ends,Green Day,0,Green Day,Wake Me Up When September Ends Green Day,184.0,2004-09-21,13697084.0,"['permanent wave', 'punk']",80.0,0.023,0.546,285653.0,0.814,0.0,7.0,0.0972,-5.146,0.0314,104.98,4.0,0.146
0,Slow Down,Bobby Valentino,0,Bobby Valentino,Slow Down Bobby Valentino,184.0,2005-01-01,870336.0,"['contemporary r&b', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",59.0,0.179,0.568,258667.0,0.732,4.92e-06,11.0,0.401,-4.896,0.103,186.048,4.0,0.626
0,Some Cut,Trillville featuring Cutty,1,Trillville ,Some Cut Trillville ,175.0,2004-02-24,310301.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",46.0,0.00341,0.9,283455.0,0.515,0.0,1.0,0.111,-6.626,0.372,84.995,4.0,0.659
0,Get It Poppin',Fat Joe featuring Nelly,1,Fat Joe ,Get It Poppin' Fat Joe ,184.0,2005-06-14,1483105.0,"['bronx hip hop', 'dance pop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",68.0,0.0879,0.906,205547.0,0.551,0.0,10.0,0.0661,-7.439,0.356,100.773,4.0,0.554
0,Play,David Banner,0,David Banner,Play David Banner,102.0,2005-01-01,758345.0,"['conscious hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",52.0,0.000213,0.837,230133.0,0.658,0.122,1.0,0.243,-8.013,0.126,95.027,4.0,0.586
0,Soul Survivor,Young Jeezy featuring Akon,1,Young Jeezy ,Soul Survivor Young Jeezy ,164.0,2005-01-01,2270993.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",71.0,0.000839,0.684,280013.0,0.493,0.0,10.0,0.157,-7.728,0.0459,84.03,4.0,0.08
0,Pimpin' All Over the World,Ludacris featuring Bobby Valentino,1,Ludacris ,Pimpin' All Over the World Ludacris ,184.0,2004-01-01,2506487.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77.0,0.287,0.495,329627.0,0.883,0.0,11.0,0.138,-4.087,0.299,92.136,4.0,0.782
0,Sugar (Gimme Some),"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green",1,Trick Daddy ,Sugar (Gimme Some) Trick Daddy ,184.0,2004-10-26,951213.0,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",59.0,0.144,0.822,245107.0,0.673,0.0,4.0,0.323,-6.141,0.228,120.02,4.0,0.85
0,Karma,Alicia Keys,0,Alicia Keys,Karma Alicia Keys,184.0,2003-12-02,10299546.0,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",78.0,0.0743,0.727,256000.0,0.736,0.00311,10.0,0.0348,-6.203,0.0615,85.098,4.0,0.687
0,Speed of Sound,Coldplay,0,Coldplay,Speed of Sound Coldplay,184.0,2005-06-07,41124563.0,"['permanent wave', 'pop']",89.0,0.00488,0.514,287907.0,0.898,0.0345,11.0,0.0746,-6.765,0.0577,123.067,4.0,0.353
0,I Don't Want to Be,Gavin DeGraw,0,Gavin DeGraw,I Don't Want to Be Gavin DeGraw,183.0,2003-07-21,1244281.0,"['neo mellow', 'pop rock']",63.0,0.00806,0.423,217760.0,0.862,0.0,0.0,0.133,-5.13,0.0695,154.756,4.0,0.462
0,Mockingbird,Eminem,0,Eminem,Mockingbird Eminem,184.0,2004-11-12,64504920.0,"['detroit hip hop', 'hip hop', 'rap']",93.0,0.209,0.637,250760.0,0.678,0.0,0.0,0.156,-3.798,0.266,84.039,4.0,0.254
0,La Tortura,Shakira featuring Alejandro Sanz,1,Shakira ,La Tortura Shakira ,184.0,2005-06-03,26251965.0,"['colombian pop', 'dance pop', 'latin pop']",88.0,0.0297,0.74,212893.0,0.783,0.000308,0.0,0.123,-5.367,0.0427,100.011,4.0,0.812
0,Baby I'm Back,Baby Bash featuring Akon,1,Baby Bash ,Baby I'm Back Baby Bash ,85.0,2005,837714.0,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",63.0,0.0476,0.901,219187.0,0.391,0.0,9.0,0.102,-4.421,0.0935,100.016,4.0,0.77
0,Wait (The Whisper Song),Ying Yang Twins,0,Ying Yang Twins,Wait (The Whisper Song) Ying Yang Twins,184.0,2005-06-28,972713.0,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",64.0,0.00112,0.933,179160.0,0.513,0.00248,7.0,0.107,-13.203,0.347,102.017,4.0,0.595
0,Incomplete,Backstreet Boys,0,Backstreet Boys,Incomplete Backstreet Boys,184.0,2005-06-14,4946894.0,"['boy band', 'dance pop']",77.0,0.231,0.437,239587.0,0.589,0.0,4.0,0.0768,-4.834,0.0331,133.631,4.0,0.165
0,Bring Em Out,T.I.,0,T.I.,Bring Em Out T.I.,184.0,2004-11-28,4451411.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",75.0,0.0298,0.759,216707.0,0.891,0.0,11.0,0.141,-2.983,0.257,98.579,4.0,0.587
0,Cater 2 U,Destiny's Child,0,Destiny's Child,Cater 2 U Destiny's Child,183.0,2004,6063791.0,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",73.0,0.286,0.605,245400.0,0.584,0.0,11.0,0.235,-7.043,0.197,125.802,4.0,0.464
0,1 Thing,Amerie,0,Amerie,1 Thing Amerie,184.0,2005,852748.0,"['alternative r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",55.0,0.107,0.612,238760.0,0.961,4.17e-05,10.0,0.0413,-3.078,0.333,129.873,5.0,0.867
0,Best of You,Foo Fighters,0,Foo Fighters,Best of You Foo Fighters,184.0,2005-06-14,10543615.0,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",79.0,0.000769,0.366,255627.0,0.94,9.42e-05,1.0,0.188,-5.119,0.0696,130.198,4.0,0.369
0,It's Like That,Mariah Carey featuring Jermaine Dupri and Fatman Scoop,1,Mariah Carey ,It's Like That Mariah Carey ,163.0,2005,8526038.0,"['dance pop', 'urban contemporary']",85.0,0.0642,0.801,203360.0,0.633,0.0,8.0,0.0356,-4.866,0.0593,95.959,4.0,0.858
0,Goin' Crazy,Natalie,0,Natalie,Goin' Crazy Natalie,103.0,2005-01-01,116903.0,[],43.0,0.624,0.6,294093.0,0.556,0.00735,1.0,0.0837,-7.294,0.026,105.957,4.0,0.233
0,Inside Your Heaven,Carrie Underwood,0,Carrie Underwood,Inside Your Heaven Carrie Underwood,184.0,2014-12-09,5583750.0,"['contemporary country', 'country', 'country dawn', 'oklahoma country']",73.0,0.123,0.38,243267.0,0.596,1.46e-06,7.0,0.132,-3.469,0.0315,134.443,4.0,0.16
0,Because of You,Kelly Clarkson,0,Kelly Clarkson,Because of You Kelly Clarkson,183.0,2004,9441449.0,"['dance pop', 'pop', 'post-teen pop', 'talent show']",81.0,0.248,0.587,219493.0,0.583,0.0,5.0,0.124,-5.284,0.0313,139.92,4.0,0.15
0,Truth Is,Fantasia,0,Fantasia,Truth Is Fantasia,171.0,2004-11-22,1858335.0,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']",58.0,0.309,0.707,236747.0,0.451,0.0,11.0,0.0524,-10.38,0.0761,73.209,4.0,0.616
0,Your Body,Pretty Ricky,0,Pretty Ricky,Your Body Pretty Ricky,183.0,2005-05-17,1500156.0,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'miami hip hop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",57.0,0.176,0.838,240040.0,0.594,0.0,4.0,0.0867,-5.695,0.113,90.038,4.0,0.507
0,Beautiful Soul,Jesse McCartney,0,Jesse McCartney,Beautiful Soul Jesse McCartney,183.0,2004-01-01,948506.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",60.0,0.0759,0.66,214227.0,0.666,0.0,9.0,0.0268,-4.342,0.0472,89.975,4.0,0.933
0,Cool,Gwen Stefani,0,Gwen Stefani,Cool Gwen Stefani,165.0,2004-11-22,5754648.0,"['dance pop', 'pop']",76.0,0.0322,0.709,189333.0,0.721,0.000309,2.0,0.355,-3.52,0.0281,112.019,4.0,0.801
0,Get Back,Ludacris,0,Ludacris,Get Back Ludacris,184.0,2004-01-01,2506487.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77.0,0.0594,0.555,270747.0,0.639,0.0,1.0,0.118,-5.16,0.263,171.609,4.0,0.184
0,Outta Control,50 Cent featuring Mobb Deep,1,50 Cent ,Outta Control 50 Cent ,177.0,2005-03-03,9943679.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",84.0,0.308,0.688,201827.0,0.733,0.0,9.0,0.159,-4.365,0.156,96.036,4.0,0.483
0,U Don't Know Me,T.I.,0,T.I.,U Don't Know Me T.I.,184.0,2004-11-28,4451411.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",75.0,0.0496,0.779,243506.0,0.66,0.0,1.0,0.0825,-4.854,0.17,83.914,4.0,0.526
0,These Words,Natasha Bedingfield,0,Natasha Bedingfield,These Words Natasha Bedingfield,,,,,,,,,,,,,,,,,
0,Don't Lie,The Black Eyed Peas,0,The Black Eyed Peas,Don't Lie The Black Eyed Peas,178.0,2005-01-01,7153914.0,"['dance pop', 'pop', 'pop rap']",82.0,0.16,0.662,219000.0,0.785,0.0,9.0,0.0784,-5.299,0.186,89.885,4.0,0.604
0,Get Right,Jennifer Lopez,0,Jennifer Lopez,Get Right Jennifer Lopez,146.0,2005,12278344.0,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",77.0,0.0218,0.741,225533.0,0.759,0.0,0.0,0.628,-5.096,0.12,97.084,4.0,0.362
0,Daughters,John Mayer,0,John Mayer,Daughters John Mayer,184.0,2003-09-09,5735438.0,"['neo mellow', 'singer-songwriter']",79.0,0.836,0.674,237907.0,0.413,1.95e-05,2.0,0.098,-7.816,0.0274,124.893,3.0,0.503
0,As Good as I Once Was,Toby Keith,0,Toby Keith,As Good as I Once Was Toby Keith,184.0,2005-01-01,1906622.0,"['contemporary country', 'country', 'country road', 'oklahoma country']",69.0,0.266,0.68,227840.0,0.87,0.0,5.0,0.109,-4.461,0.0393,119.075,4.0,0.646
0,Girlfight,Brooke Valentine featuring Lil Jon and Big Boi,1,Brooke Valentine ,Girlfight Brooke Valentine ,184.0,2005-01-01,240793.0,"['hip pop', 'r&b', 'urban contemporary']",36.0,0.0131,0.745,234733.0,0.62,0.0,11.0,0.118,-8.24,0.148,99.985,4.0,0.603
0,Ordinary People,John Legend,0,John Legend,Ordinary People John Legend,184.0,2005-12-06,6380702.0,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",81.0,0.928,0.469,281467.0,0.132,0.0,10.0,0.0873,-14.001,0.0798,66.989,3.0,0.36
0,We Be Burnin',Sean Paul,0,Sean Paul,We Be Burnin' Sean Paul,183.0,2005-09-26,4192324.0,"['dance pop', 'dancehall', 'pop rap']",81.0,0.145,0.95,213066.0,0.803,0.0,1.0,0.0748,-4.195,0.151,117.0,4.0,0.86
0,Just the Girl,The Click Five,0,The Click Five,Just the Girl The Click Five,183.0,2005-08-08,221157.0,"['boy band', 'neo mellow', 'neon pop punk', 'pixie', 'pop punk', 'pop rock', 'post-teen pop']",49.0,0.00509,0.571,234147.0,0.89,0.0,9.0,0.0769,-1.6,0.0395,110.958,4.0,0.751
0,True,Ryan Cabrera,0,Ryan Cabrera,True Ryan Cabrera,184.0,2004-06-08,83913.0,"['neo mellow', 'pop rock', 'post-teen pop']",47.0,0.459,0.598,203546.0,0.4,0.0,6.0,0.151,-10.054,0.0241,96.938,4.0,0.369
0,O,Omarion,0,Omarion,O Omarion,181.0,2005-02-16,2665557.0,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'southern hip hop', 'urban contemporary']",61.0,0.0868,0.741,280333.0,0.519,0.0,0.0,0.222,-6.249,0.0466,120.054,4.0,0.564
0,Back Then,Mike Jones,0,Mike Jones,Back Then Mike Jones,182.0,2005-04-19,513783.0,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",60.0,0.0101,0.776,244187.0,0.736,0.0,9.0,0.18,-6.308,0.255,159.838,4.0,0.536
0,Numb/Encore,Jay-Z and Linkin Park,0,Jay-Z and Linkin Park,Numb/Encore Jay-Z and Linkin Park,184.0,2004-11-30,7906199.0,"['east coast hip hop', 'hip hop', 'rap']",84.0,0.0601,0.685,205280.0,0.803,0.0,2.0,0.546,-4.251,0.156,107.005,4.0,0.799
0,Wonderful,Ja Rule featuring R. Kelly and Ashanti,1,Ja Rule ,Wonderful Ja Rule ,87.0,2004-01-01,1549294.0,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",70.0,0.277,0.663,270507.0,0.777,0.0,11.0,0.0466,-4.954,0.109,92.68,4.0,0.758
0,I'm Sprung,T-Pain,0,T-Pain,I'm Sprung T-Pain,184.0,2005-12-06,4150233.0,"['dance pop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",78.0,0.0948,0.728,231040.0,0.327,0.0,0.0,0.103,-11.596,0.0999,100.0,4.0,0.195
0,Chariot,Gavin DeGraw,0,Gavin DeGraw,Chariot Gavin DeGraw,184.0,2004-07-26,1244281.0,"['neo mellow', 'pop rock']",63.0,0.0437,0.281,239173.0,0.779,0.0,7.0,0.37,-5.104,0.0514,167.172,4.0,0.344
0,U Already Know,112 featuring Foxy Brown,1,112 ,U Already Know 112 ,86.0,2005-01-01,1029062.0,"['atl hip hop', 'boy band', 'contemporary r&b', 'dance pop', 'gangster rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",65.0,0.274,0.694,198880.0,0.511,0.0,8.0,0.166,-9.34,0.0449,87.014,4.0,0.931
0,Mississippi Girl,Faith Hill,0,Faith Hill,Mississippi Girl Faith Hill,184.0,2005-08-02,1664677.0,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop rock']",66.0,0.113,0.499,232707.0,0.765,0.0,9.0,0.0509,-4.148,0.0521,83.916,4.0,0.665
0,Number One Spot,Ludacris,0,Ludacris,Number One Spot Ludacris,184.0,2004-01-01,2506487.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77.0,0.0346,0.542,274467.0,0.946,0.0,6.0,0.323,-4.279,0.378,146.7,4.0,0.509
0,Give Me That,Webbie featuring Bun B,1,Webbie ,Give Me That Webbie ,182.0,2005-07-05,1026618.0,"['baton rouge rap', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",57.0,0.00694,0.674,267720.0,0.773,0.0,8.0,0.312,-6.002,0.288,78.006,4.0,0.506
1,Bad Day,Daniel Powter,0,Daniel Powter,Bad Day Daniel Powter,184.0,2005-02-22,244380.0,"['canadian pop', 'neo mellow', 'pop rock']",59.0,0.448,0.599,233640.0,0.785,0.00336,3.0,0.151,-4.013,0.0309,140.046,4.0,0.52
1,Temperature,Sean Paul,0,Sean Paul,Temperature Sean Paul,183.0,2005-09-26,4192324.0,"['dance pop', 'dancehall', 'pop rap']",81.0,0.106,0.951,218573.0,0.6,0.0,0.0,0.0712,-4.675,0.0685,125.04,4.0,0.822
1,Promiscuous,Nelly Furtado featuring Timbaland,1,Nelly Furtado ,Promiscuous Nelly Furtado ,184.0,2006-01-01,3308886.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",76.0,0.0569,0.808,242293.0,0.97,6.13e-05,10.0,0.154,-6.098,0.0506,114.328,4.0,0.868
1,You're Beautiful,James Blunt,0,James Blunt,You're Beautiful James Blunt,182.0,2005-08-08,2719415.0,"['neo mellow', 'pop', 'pop rock']",71.0,0.633,0.675,209493.0,0.479,1.76e-05,0.0,0.088,-9.87,0.0278,81.998,4.0,0.454
1,Hips Don't Lie,Shakira featuring Wyclef Jean,1,Shakira ,Hips Don't Lie Shakira ,184.0,2005-11-28,26251965.0,"['colombian pop', 'dance pop', 'latin pop']",88.0,0.284,0.778,218093.0,0.824,0.0,10.0,0.405,-5.892,0.0707,100.024,4.0,0.758
1,Unwritten,Natasha Bedingfield,0,Natasha Bedingfield,Unwritten Natasha Bedingfield,184.0,2004-08-30,1535141.0,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",66.0,0.00584,0.706,259333.0,0.8,0.0,5.0,0.0822,-6.333,0.0399,100.011,4.0,0.629
1,Crazy,Gnarls Barkley,0,Gnarls Barkley,Crazy Gnarls Barkley,181.0,2006-04-24,471751.0,"['atl hip hop', 'neo soul']",66.0,0.0505,0.855,177466.0,0.587,0.00714,8.0,0.105,-4.589,0.0336,111.97,4.0,0.64
1,Ridin',Chamillionaire featuring Krayzie Bone,1,Chamillionaire ,Ridin' Chamillionaire ,103.0,2005-01-01,786093.0,"['dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']",59.0,0.189,0.787,303053.0,0.799,0.0,8.0,0.3,-4.68,0.0993,143.052,4.0,0.835
1,SexyBack,Justin Timberlake featuring Timbaland,1,Justin Timberlake ,SexyBack Justin Timberlake ,184.0,2006-09-12,12529183.0,"['dance pop', 'pop']",81.0,0.0584,0.967,242733.0,0.583,0.0,7.0,0.0519,-5.562,0.0789,117.0,4.0,0.964
1,Check on It,Beyoncé featuring Slim Thug,1,Beyoncé ,Check on It Beyoncé ,114.0,2006-09-01,33230266.0,"['dance pop', 'pop', 'r&b']",87.0,0.0724,0.702,210840.0,0.803,0.0,7.0,0.372,-6.86,0.266,166.042,4.0,0.881
0,Be Without You,Mary J. Blige,0,Mary J. Blige,Be Without You Mary J. Blige,184.0,2019-11-19,1755040.0,[],0.0,0.0872,0.725,248333.0,0.678,0.0,2.0,0.291,-6.489,0.102,146.586,4.0,0.683
0,Grillz,"Nelly, Paul Wall and Ali & Gipp",0,"Nelly, Paul Wall and Ali & Gipp","Grillz Nelly, Paul Wall and Ali & Gipp",183.0,2005-11-25,2317769.0,"['dance pop', 'hip hop', 'pop rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",75.0,0.0419,0.863,271160.0,0.514,0.0,4.0,0.301,-7.243,0.249,82.985,4.0,0.843
0,Over My Head (Cable Car),The Fray,0,The Fray,Over My Head (Cable Car) The Fray,184.0,2005-09-13,3814758.0,"['neo mellow', 'piano rock', 'pop', 'pop rock']",70.0,0.022,0.592,236267.0,0.729,0.0,8.0,0.0653,-4.156,0.0448,116.03,4.0,0.709
0,Me & U,Cassie,0,Cassie,Me & U Cassie,184.0,2006-08-07,1388629.0,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",64.0,0.352,0.803,192213.0,0.454,0.0,8.0,0.0655,-4.802,0.0294,99.99,4.0,0.739
0,Buttons,Pussycat Dolls featuring Snoop Dogg,1,Pussycat Dolls ,Buttons Pussycat Dolls ,165.0,2005-01-01,5303271.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",70.0,0.152,0.565,225560.0,0.817,0.0,2.0,0.247,-4.338,0.27,210.851,4.0,0.477
0,So Sick,Ne-Yo,0,Ne-Yo,So Sick Ne-Yo,177.0,2006-01-01,7653506.0,"['dance pop', 'pop', 'urban contemporary']",79.0,0.246,0.452,207187.0,0.574,0.0,6.0,0.189,-8.336,0.31,92.791,4.0,0.58
0,It's Goin' Down,Yung Joc featuring Nitti,1,Yung Joc ,It's Goin' Down Yung Joc ,167.0,2019-10-04,739157.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",63.0,0.0716,0.883,241560.0,0.593,0.0,11.0,0.123,-8.761,0.071,83.982,4.0,0.647
0,SOS,Rihanna,0,Rihanna,SOS Rihanna,183.0,2006-04-10,52047034.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",90.0,0.004,0.677,238920.0,0.671,5.07e-05,7.0,0.413,-4.905,0.0361,137.046,4.0,0.527
0,I Write Sins Not Tragedies,Panic! at the Disco,0,Panic! at the Disco,I Write Sins Not Tragedies Panic! at the Disco,182.0,2005-09-27,11630335.0,['modern rock'],79.0,0.0737,0.566,185587.0,0.815,0.0,9.0,0.12,-4.481,0.14,169.961,4.0,0.672
0,Move Along,The All-American Rejects,0,The All-American Rejects,Move Along The All-American Rejects,182.0,2005-01-01,2430716.0,"['modern rock', 'neo mellow', 'pop punk', 'pop rock']",67.0,0.000124,0.526,238880.0,0.92,0.0,3.0,0.371,-3.866,0.0472,109.86,4.0,0.615
0,London Bridge,Fergie,0,Fergie,London Bridge Fergie,162.0,2006-09-13,5257306.0,"['dance pop', 'pop', 'post-teen pop', 'rap', 'urban contemporary']",70.0,0.216,0.769,241307.0,0.609,0.0,1.0,0.166,-5.894,0.357,90.951,4.0,0.633
0,Dani California,Red Hot Chili Peppers,0,Red Hot Chili Peppers,Dani California Red Hot Chili Peppers,184.0,2006-05-09,18997579.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",83.0,0.0193,0.556,282160.0,0.913,8.59e-06,0.0,0.346,-2.36,0.0437,96.184,4.0,0.73
0,Snap Yo Fingers,Lil Jon featuring E-40 and Sean Paul,1,Lil Jon ,Snap Yo Fingers Lil Jon ,184.0,2006-05-02,1370071.0,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop']",73.0,0.00647,0.835,274387.0,0.757,0.0,8.0,0.29,-5.029,0.23,82.038,4.0,0.626
0,"Lean wit It, Rock wit It",Dem Franchize Boyz,0,Dem Franchize Boyz,"Lean wit It, Rock wit It Dem Franchize Boyz",183.0,2006-01-01,420713.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",49.0,0.082,0.886,229813.0,0.62,0.0,5.0,0.1,-5.854,0.307,76.035,4.0,0.6
0,What Hurts the Most,Rascal Flatts,0,Rascal Flatts,What Hurts the Most Rascal Flatts,182.0,2006-01-01,3400848.0,"['contemporary country', 'country', 'country road']",69.0,0.0088,0.537,214107.0,0.674,0.0,5.0,0.265,-5.134,0.0277,136.002,4.0,0.33
0,How to Save a Life,The Fray,0,The Fray,How to Save a Life The Fray,184.0,2005-09-13,3814758.0,"['neo mellow', 'piano rock', 'pop', 'pop rock']",70.0,0.269,0.64,262533.0,0.743,0.0,10.0,0.101,-4.08,0.0379,122.035,4.0,0.361
0,Unfaithful,Rihanna,0,Rihanna,Unfaithful Rihanna,183.0,2006-04-10,52047034.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",90.0,0.839,0.588,226973.0,0.391,0.0,0.0,0.227,-8.607,0.0334,144.069,4.0,0.349
0,Chasing Cars,Snow Patrol,0,Snow Patrol,Chasing Cars Snow Patrol,184.0,2006-01-01,2748950.0,"['irish rock', 'neo mellow', 'permanent wave', 'pop rock']",68.0,0.199,0.56,267960.0,0.595,6.47e-05,9.0,0.132,-4.53,0.0274,104.011,4.0,0.144
0,Lips of an Angel,Hinder,0,Hinder,Lips of an Angel Hinder,102.0,2005-01-01,1686493.0,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",61.0,0.0217,0.476,261853.0,0.736,1.08e-06,2.0,0.203,-5.38,0.0343,129.084,4.0,0.251
